"CMS Certification Number (CCN)","Provider Name","Address Line 1",City/Town,State,"ZIP Code",County/Parish,"Telephone Number","CMS Region","Measure Code",Score,Footnote,"Start Date","End Date","Measure Date Range",LOCATION1
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_013_02_DENOMINATOR,331,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_013_02_NUMERATOR,1,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_013_02_OBS_RATE,0.30,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_024_06_DENOMINATOR,214,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_024_06_NUMERATOR,100,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_024_06_OBS_RATE,46.73,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_025_06_DENOMINATOR,214,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_025_06_NUMERATOR,109,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_025_06_OBS_RATE,50.93,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_038_02_DENOMINATOR,331,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_038_02_NUMERATOR,5,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_038_02_OBS_RATE,1.51,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_038_02_ADJ_RATE,1.63,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_039_01_HAI_NUMBER,22,-,10/01/2023,09/30/2024,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_039_01_HAI_VOLUME,281,-,10/01/2023,09/30/2024,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_039_01_HAI_OBS_RATE,7.83,-,10/01/2023,09/30/2024,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_039_01_HAI_RS_RATE,8.15,-,10/01/2023,09/30/2024,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_039_01_HAI_RS_RATE_2_5,5.52,-,10/01/2023,09/30/2024,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_039_01_HAI_RS_RATE_97_5,10.79,-,10/01/2023,09/30/2024,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_039_01_HAI_COMP_PERF,"No Different than the National Rate",-,10/01/2023,09/30/2024,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_040_02_DENOMINATOR,142,-,01/01/2025,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_040_02_NUMERATOR,2,-,01/01/2025,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_040_02_OBS_RATE,1.41,-,01/01/2025,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_041_01_DENOMINATOR,181,-,10/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_041_01_NUMERATOR,72,-,10/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_041_01_OBS_RATE,39.78,-,10/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_042_02_DENOMINATOR,214,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_042_02_NUMERATOR,114,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_042_02_OBS_RATE,53.27,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_043_02_DENOMINATOR,84,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_043_02_NUMERATOR,84,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_043_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_044_02_DENOMINATOR,204,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_044_02_NUMERATOR,204,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_044_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_045_01_DENOMINATOR,173,-,01/01/2025,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_045_01_NUMERATOR,85,-,01/01/2025,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315329,"OAKS AT DENVILLE, THE","21 POCONO ROAD",DENVILLE,NJ,07834,Morris,(973)586-5000,2,S_045_01_OBS_RATE,49.13,-,01/01/2025,03/31/2025,-,"21 POCONO ROAD, DENVILLE, NJ, 07834"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_004_01_PPR_PD_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_004_01_PPR_PD_OBS,9.44,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_004_01_PPR_PD_OBS_READM,17,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_004_01_PPR_PD_RSRR,10.01,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_004_01_PPR_PD_RSRR_2_5,7.18,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_004_01_PPR_PD_RSRR_97_5,13.08,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_004_01_PPR_PD_VOLUME,180,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_005_02_DTC_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_005_02_DTC_NUMBER,77,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_005_02_DTC_OBS_RATE,41.62,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_005_02_DTC_RS_RATE,49.10,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_005_02_DTC_RS_RATE_2_5,42.10,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_005_02_DTC_RS_RATE_97_5,55.14,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_005_02_DTC_VOLUME,185,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_006_01_MSPB_NUMB,204,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_006_01_MSPB_SCORE,1.42,-,10/01/2022,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_007_02_DENOMINATOR,192,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_007_02_NUMERATOR,192,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_007_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_013_02_DENOMINATOR,192,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_013_02_NUMERATOR,1,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_013_02_OBS_RATE,0.52,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_024_06_DENOMINATOR,95,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_024_06_NUMERATOR,65,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_024_06_OBS_RATE,68.42,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_025_06_DENOMINATOR,95,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_025_06_NUMERATOR,59,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_025_06_OBS_RATE,62.11,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_038_02_DENOMINATOR,192,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_038_02_NUMERATOR,1,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_038_02_OBS_RATE,0.52,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_038_02_ADJ_RATE,0.43,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_039_01_HAI_NUMBER,12,-,10/01/2023,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_039_01_HAI_VOLUME,151,-,10/01/2023,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_039_01_HAI_OBS_RATE,7.95,-,10/01/2023,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_039_01_HAI_RS_RATE,7.52,-,10/01/2023,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_039_01_HAI_RS_RATE_2_5,5.42,-,10/01/2023,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_039_01_HAI_RS_RATE_97_5,10.92,-,10/01/2023,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_039_01_HAI_COMP_PERF,"No Different than the National Rate",-,10/01/2023,09/30/2024,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_040_02_DENOMINATOR,178,-,01/01/2025,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_040_02_NUMERATOR,1,-,01/01/2025,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_040_02_OBS_RATE,0.56,-,01/01/2025,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_041_01_DENOMINATOR,254,-,10/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_041_01_NUMERATOR,247,-,10/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_041_01_OBS_RATE,97.24,-,10/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_042_02_DENOMINATOR,95,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_042_02_NUMERATOR,62,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_042_02_OBS_RATE,65.26,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_043_02_DENOMINATOR,69,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_043_02_NUMERATOR,68,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_043_02_OBS_RATE,98.55,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_044_02_DENOMINATOR,76,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_044_02_NUMERATOR,76,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_044_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_045_01_DENOMINATOR,84,-,01/01/2025,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_045_01_NUMERATOR,33,-,01/01/2025,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315330,"COMPLETE CARE AT MARCELLA LLC","2305 RANCOCAS ROAD",BURLINGTON,NJ,08016,Burlington,(609)387-9300,2,S_045_01_OBS_RATE,39.29,-,01/01/2025,03/31/2025,-,"2305 RANCOCAS ROAD, BURLINGTON, NJ, 08016"
315331,"COMPLETE CARE AT FAIR LAWN EDGE","77 EAST 43RD STREET",PATERSON,NJ,07514,Passaic,(973)754-6700,2,S_004_01_PPR_PD_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"77 EAST 43RD STREET, PATERSON, NJ, 07514"
315331,"COMPLETE CARE AT FAIR LAWN EDGE","77 EAST 43RD STREET",PATERSON,NJ,07514,Passaic,(973)754-6700,2,S_004_01_PPR_PD_OBS,6.98,-,10/01/2022,09/30/2024,-,"77 EAST 43RD STREET, PATERSON, NJ, 07514"
315331,"COMPLETE CARE AT FAIR LAWN EDGE","77 EAST 43RD STREET",PATERSON,NJ,07514,Passaic,(973)754-6700,2,S_004_01_PPR_PD_OBS_READM,3,-,10/01/2022,09/30/2024,-,"77 EAST 43RD STREET, PATERSON, NJ, 07514"
315331,"COMPLETE CARE AT FAIR LAWN EDGE","77 EAST 43RD STREET",PATERSON,NJ,07514,Passaic,(973)754-6700,2,S_004_01_PPR_PD_RSRR,9.66,-,10/01/2022,09/30/2024,-,"77 EAST 43RD STREET, PATERSON, NJ, 07514"
315331,"COMPLETE CARE AT FAIR LAWN EDGE","77 EAST 43RD STREET",PATERSON,NJ,07514,Passaic,(973)754-6700,2,S_004_01_PPR_PD_RSRR_2_5,6.02,-,10/01/2022,09/30/2024,-,"77 EAST 43RD STREET, PATERSON, NJ, 07514"
315331,"COMPLETE CARE AT FAIR LAWN EDGE","77 EAST 43RD STREET",PATERSON,NJ,07514,Passaic,(973)754-6700,2,S_004_01_PPR_PD_RSRR_97_5,14.64,-,10/01/2022,09/30/2024,-,"77 EAST 43RD STREET, PATERSON, NJ, 07514"
315331,"COMPLETE CARE AT FAIR LAWN EDGE","77 EAST 43RD STREET",PATERSON,NJ,07514,Passaic,(973)754-6700,2,S_004_01_PPR_PD_VOLUME,43,-,10/01/2022,09/30/2024,-,"77 EAST 43RD STREET, PATERSON, NJ, 07514"
315331,"COMPLETE CARE AT FAIR LAWN EDGE","77 EAST 43RD STREET",PATERSON,NJ,07514,Passaic,(973)754-6700,2,S_005_02_DTC_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"77 EAST 43RD STREET, PATERSON, NJ, 07514"
