"CMS Certification Number (CCN)","Provider Name","Address Line 1",City/Town,State,"ZIP Code",County/Parish,"Telephone Number","CMS Region","Measure Code",Score,Footnote,"Start Date","End Date","Measure Date Range",LOCATION1
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_039_01_HAI_COMP_PERF,"No Different than the National Rate",-,10/01/2023,09/30/2024,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_040_02_DENOMINATOR,94,-,01/01/2025,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_040_02_NUMERATOR,3,-,01/01/2025,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_040_02_OBS_RATE,3.19,-,01/01/2025,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_041_01_DENOMINATOR,101,-,10/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_041_01_NUMERATOR,22,-,10/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_041_01_OBS_RATE,21.78,-,10/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_042_02_DENOMINATOR,74,-,04/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_042_02_NUMERATOR,40,-,04/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_042_02_OBS_RATE,54.05,-,04/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_043_02_DENOMINATOR,33,-,04/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_043_02_NUMERATOR,32,-,04/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_043_02_OBS_RATE,96.97,-,04/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_044_02_DENOMINATOR,47,-,04/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_044_02_NUMERATOR,47,-,04/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_044_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_045_01_DENOMINATOR,36,-,01/01/2025,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_045_01_NUMERATOR,12,-,01/01/2025,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075318,"POMPERAUG WOODS HEALTH CENTER","80 HERITAGE RD",SOUTHBURY,CT,06488,"Naugatuck Vly",(203)262-6555,1,S_045_01_OBS_RATE,33.33,-,01/01/2025,03/31/2025,-,"80 HERITAGE RD, SOUTHBURY, CT, 06488"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_004_01_PPR_PD_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_004_01_PPR_PD_OBS,10.15,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_004_01_PPR_PD_OBS_READM,20,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_004_01_PPR_PD_RSRR,9.80,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_004_01_PPR_PD_RSRR_2_5,7.69,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_004_01_PPR_PD_RSRR_97_5,13.04,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_004_01_PPR_PD_VOLUME,197,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_005_02_DTC_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_005_02_DTC_NUMBER,86,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_005_02_DTC_OBS_RATE,48.31,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_005_02_DTC_RS_RATE,55.50,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_005_02_DTC_RS_RATE_2_5,48.34,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_005_02_DTC_RS_RATE_97_5,61.47,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_005_02_DTC_VOLUME,178,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_006_01_MSPB_NUMB,179,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_006_01_MSPB_SCORE,1.07,-,10/01/2022,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_007_02_DENOMINATOR,82,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_007_02_NUMERATOR,81,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_007_02_OBS_RATE,98.78,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_013_02_DENOMINATOR,82,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_013_02_NUMERATOR,2,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_013_02_OBS_RATE,2.44,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_024_06_DENOMINATOR,65,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_024_06_NUMERATOR,27,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_024_06_OBS_RATE,41.54,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_025_06_DENOMINATOR,65,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_025_06_NUMERATOR,27,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_025_06_OBS_RATE,41.54,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_038_02_DENOMINATOR,82,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_038_02_NUMERATOR,6,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_038_02_OBS_RATE,7.32,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_038_02_ADJ_RATE,8.06,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_039_01_HAI_NUMBER,11,-,10/01/2023,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_039_01_HAI_VOLUME,104,-,10/01/2023,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_039_01_HAI_OBS_RATE,10.58,-,10/01/2023,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_039_01_HAI_RS_RATE,7.82,-,10/01/2023,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_039_01_HAI_RS_RATE_2_5,5.12,-,10/01/2023,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_039_01_HAI_RS_RATE_97_5,11.63,-,10/01/2023,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_039_01_HAI_COMP_PERF,"No Different than the National Rate",-,10/01/2023,09/30/2024,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_040_02_DENOMINATOR,236,-,01/01/2025,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_040_02_NUMERATOR,1,-,01/01/2025,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_040_02_OBS_RATE,0.42,-,01/01/2025,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_041_01_DENOMINATOR,259,-,10/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_041_01_NUMERATOR,39,-,10/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_041_01_OBS_RATE,15.06,-,10/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_042_02_DENOMINATOR,65,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_042_02_NUMERATOR,26,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_042_02_OBS_RATE,40.00,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_043_02_DENOMINATOR,36,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_043_02_NUMERATOR,36,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_043_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_044_02_DENOMINATOR,22,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_044_02_NUMERATOR,22,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_044_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_045_01_DENOMINATOR,45,-,01/01/2025,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_045_01_NUMERATOR,11,-,01/01/2025,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075319,"HAVENCARE AT LITCHFIELD WOODS","255 ROBERTS ST",TORRINGTON,CT,06790,"Nw Hills",(860)489-5801,1,S_045_01_OBS_RATE,24.44,-,01/01/2025,03/31/2025,-,"255 ROBERTS ST, TORRINGTON, CT, 06790"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_004_01_PPR_PD_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_004_01_PPR_PD_OBS,13.39,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_004_01_PPR_PD_OBS_READM,17,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_004_01_PPR_PD_RSRR,11.97,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_004_01_PPR_PD_RSRR_2_5,9.03,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_004_01_PPR_PD_RSRR_97_5,16.59,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_004_01_PPR_PD_VOLUME,127,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_005_02_DTC_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_005_02_DTC_NUMBER,40,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_005_02_DTC_OBS_RATE,45.98,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_005_02_DTC_RS_RATE,55.89,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_005_02_DTC_RS_RATE_2_5,45.47,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_005_02_DTC_RS_RATE_97_5,66.83,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_005_02_DTC_VOLUME,87,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_006_01_MSPB_NUMB,129,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_006_01_MSPB_SCORE,1.16,-,10/01/2022,09/30/2024,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_007_02_DENOMINATOR,74,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_007_02_NUMERATOR,70,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_007_02_OBS_RATE,94.59,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_013_02_DENOMINATOR,74,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_013_02_NUMERATOR,0,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_013_02_OBS_RATE,0.00,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_024_06_DENOMINATOR,52,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_024_06_NUMERATOR,31,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_024_06_OBS_RATE,59.62,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
075320,"ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS","494 ELM ST",STAMFORD,CT,06902,"Western Ct",(203)325-0200,1,S_025_06_DENOMINATOR,52,-,04/01/2024,03/31/2025,-,"494 ELM ST, STAMFORD, CT, 06902"
